date,rain,temp,humidity,wind,pressure,tmax,q,weather_model,flow_source,r3,r7,qp,rp,tp,wp,severity,location_id,district
2021-01-21,1.600000,27.300000,83.750000,7.200000,1010.579167,32.100000,16.740000,ERA5,GloFAS v4 consolidated,1.600000,20.700000,97.507331,60.766962,80.791789,2.346041,1,giriulla,Kurunegala
2021-01-22,0.000000,27.412500,79.166667,10.400000,1010.437500,31.900000,15.480000,ERA5,GloFAS v4 consolidated,1.600000,6.000000,97.214076,60.766962,74.780059,15.982405,1,giriulla,Kurunegala
2021-01-23,0.000000,26.395833,75.625000,13.200000,1011.045833,31.600000,14.310000,ERA5,GloFAS v4 consolidated,1.600000,5.700000,96.627566,60.766962,68.621701,32.991202,1,giriulla,Kurunegala
2021-01-24,0.000000,26.066667,71.125000,14.400000,1011.545833,30.900000,13.220000,ERA5,GloFAS v4 consolidated,0.000000,5.700000,96.041056,20.501475,47.653959,36.950147,1,giriulla,Kurunegala
2021-01-25,0.000000,26.133333,70.666667,14.800000,1011.620833,31.600000,12.210000,ERA5,GloFAS v4 consolidated,0.000000,1.600000,95.161290,20.501475,68.621701,39.882698,1,giriulla,Kurunegala
2021-01-26,0.000000,25.583333,67.500000,17.200000,1011.204167,30.800000,11.300000,ERA5,GloFAS v4 consolidated,0.000000,1.600000,94.868035,20.501475,44.721408,61.436950,0,giriulla,Kurunegala
2021-01-27,0.000000,25.791667,69.208333,18.100000,1011.358333,30.800000,10.480000,ERA5,GloFAS v4 consolidated,0.000000,1.600000,94.134897,20.501475,44.721408,71.114370,0,giriulla,Kurunegala
2021-01-28,0.000000,26.637500,71.208333,15.100000,1011.287500,31.600000,9.720000,ERA5,GloFAS v4 consolidated,0.000000,0.000000,93.108504,20.501475,68.621701,43.841642,0,giriulla,Kurunegala
2021-01-29,3.400000,25.116667,85.541667,13.000000,1012.037500,28.100000,9.050000,ERA5,GloFAS v4 consolidated,3.400000,3.400000,91.642229,67.994100,6.011730,29.912023,0,giriulla,Kurunegala
2021-01-30,3.500000,26.025000,82.791667,15.200000,1011.129167,31.900000,8.730000,ERA5,GloFAS v4 consolidated,6.900000,6.900000,90.615836,75.368732,74.780059,45.161290,0,giriulla,Kurunegala
2021-01-31,5.100000,26.441667,82.583333,14.300000,1011.550000,31.300000,8.380000,ERA5,GloFAS v4 consolidated,12.000000,12.000000,89.296188,81.858407,61.143695,36.363636,0,giriulla,Kurunegala
2021-02-01,0.200000,26.570833,78.916667,19.200000,1012.529167,30.100000,7.850000,ERA5,GloFAS v4 consolidated,8.800000,12.200000,99.839228,88.585209,5.627010,87.299035,2,giriulla,Kurunegala
2021-02-02,0.000000,27.058333,75.125000,19.100000,1012.275000,31.400000,7.340000,ERA5,GloFAS v4 consolidated,5.300000,12.200000,99.517685,81.350482,18.488746,86.816720,2,giriulla,Kurunegala
2021-02-03,0.000000,26.512500,72.250000,20.300000,1012.325000,30.200000,6.820000,ERA5,GloFAS v4 consolidated,0.200000,12.200000,99.196141,42.765273,6.752412,92.122186,2,giriulla,Kurunegala
2021-02-04,0.000000,26.429167,69.083333,21.200000,1012.237500,31.000000,6.350000,ERA5,GloFAS v4 consolidated,0.000000,12.200000,98.874598,17.524116,12.861736,95.337621,1,giriulla,Kurunegala
2021-02-05,0.000000,26.550000,71.500000,18.400000,1011.425000,30.700000,5.870000,ERA5,GloFAS v4 consolidated,0.000000,8.800000,98.553055,17.524116,10.610932,81.028939,1,giriulla,Kurunegala
2021-02-06,0.000000,26.791667,74.375000,19.300000,1010.666667,31.500000,5.470000,ERA5,GloFAS v4 consolidated,0.000000,5.300000,98.231511,17.524116,21.382637,87.781350,1,giriulla,Kurunegala
2021-02-07,0.500000,26.704167,78.791667,18.600000,1010.645833,30.100000,5.100000,ERA5,GloFAS v4 consolidated,0.500000,0.700000,97.588424,51.125402,5.627010,83.118971,1,giriulla,Kurunegala
2021-02-08,0.000000,26.575000,72.708333,24.000000,1011.300000,30.200000,4.750000,ERA5,GloFAS v4 consolidated,0.500000,0.500000,96.623794,51.125402,6.752412,98.713826,1,giriulla,Kurunegala
2021-02-09,0.000000,26.437500,65.083333,25.900000,1010.383333,31.900000,4.410000,ERA5,GloFAS v4 consolidated,0.500000,0.500000,95.980707,51.125402,29.421222,99.839228,2,giriulla,Kurunegala
2021-02-10,0.000000,25.908333,62.166667,18.300000,1010.466667,31.600000,4.090000,ERA5,GloFAS v4 consolidated,0.000000,0.500000,95.337621,17.524116,23.472669,79.903537,1,giriulla,Kurunegala
2021-02-11,0.000000,26.016667,61.875000,17.900000,1010.470833,31.900000,3.790000,ERA5,GloFAS v4 consolidated,0.000000,0.500000,94.694534,17.524116,29.421222,77.009646,0,giriulla,Kurunegala
2021-02-12,0.000000,26.908333,65.666667,14.300000,1011.045833,32.000000,3.500000,ERA5,GloFAS v4 consolidated,0.000000,0.500000,93.890675,17.524116,30.868167,53.054662,0,giriulla,Kurunegala
2021-02-13,0.000000,27.441667,70.958333,12.700000,1012.129167,32.100000,3.250000,ERA5,GloFAS v4 consolidated,0.000000,0.500000,92.926045,17.524116,32.636656,38.906752,0,giriulla,Kurunegala
2021-02-14,0.000000,27.883333,69.958333,12.000000,1012.087500,32.900000,3.000000,ERA5,GloFAS v4 consolidated,0.000000,0.000000,90.996785,17.524116,53.858521,31.028939,0,giriulla,Kurunegala
2021-02-15,0.000000,27.908333,65.291667,14.300000,1010.758333,33.700000,2.780000,ERA5,GloFAS v4 consolidated,0.000000,0.000000,88.102894,17.524116,72.025723,53.054662,0,giriulla,Kurunegala
2021-02-16,0.000000,27.337500,69.208333,12.500000,1010.808333,32.600000,2.600000,ERA5,GloFAS v4 consolidated,0.000000,0.000000,85.209003,17.524116,45.176849,37.138264,0,giriulla,Kurunegala
2021-02-17,0.000000,28.212500,62.833333,12.600000,1009.975000,33.800000,2.440000,ERA5,GloFAS v4 consolidated,0.000000,0.000000,80.064309,17.524116,75.401929,37.942122,0,giriulla,Kurunegala
2021-02-18,0.000000,27.900000,62.916667,11.300000,1010.937500,33.500000,2.310000,ERA5,GloFAS v4 consolidated,0.000000,0.000000,69.935691,17.524116,67.684887,23.151125,0,giriulla,Kurunegala
2021-02-19,1.700000,27.637500,73.875000,12.400000,1010.875000,32.700000,2.220000,ERA5,GloFAS v4 consolidated,1.700000,1.700000,52.250804,67.041801,48.392283,35.369775,0,giriulla,Kurunegala
2021-02-20,1.100000,27.925000,71.458333,10.100000,1010.183333,32.900000,2.160000,ERA5,GloFAS v4 consolidated,2.800000,2.800000,43.247588,73.954984,53.858521,10.932476,0,giriulla,Kurunegala
2021-02-21,1.600000,27.983333,69.791667,11.600000,1010.941667,35.000000,2.130000,ERA5,GloFAS v4 consolidated,4.400000,4.400000,39.228296,78.617363,92.604502,25.562701,0,giriulla,Kurunegala
2021-02-22,0.400000,28.216667,68.541667,16.900000,1011.391667,34.700000,2.090000,ERA5,GloFAS v4 consolidated,3.100000,4.800000,34.887460,75.080386,89.871383,70.739550,0,giriulla,Kurunegala
2021-02-23,0.000000,28.512500,66.000000,16.900000,1010.425000,34.500000,2.090000,ERA5,GloFAS v4 consolidated,2.000000,4.800000,34.887460,69.292605,88.102894,70.739550,0,giriulla,Kurunegala
2021-02-24,0.000000,28.491667,67.666667,9.200000,1010.337500,34.700000,2.090000,ERA5,GloFAS v4 consolidated,0.400000,4.800000,34.887460,48.713826,89.871383,4.501608,0,giriulla,Kurunegala
2021-02-25,0.000000,27.870833,73.208333,11.600000,1010.608333,32.400000,2.060000,ERA5,GloFAS v4 consolidated,0.000000,4.800000,31.350482,17.524116,40.675241,25.562701,0,giriulla,Kurunegala
2021-02-26,0.000000,27.641667,71.375000,13.200000,1009.595833,33.500000,2.060000,ERA5,GloFAS v4 consolidated,0.000000,3.100000,31.350482,17.524116,67.684887,44.533762,0,giriulla,Kurunegala
2021-02-27,0.000000,27.495833,70.666667,12.400000,1009.025000,33.000000,2.060000,ERA5,GloFAS v4 consolidated,0.000000,2.000000,31.350482,17.524116,56.913183,35.369775,0,giriulla,Kurunegala
2021-02-28,0.200000,28.325000,69.625000,14.100000,1009.504167,33.600000,2.030000,ERA5,GloFAS v4 consolidated,0.200000,0.600000,27.009646,42.765273,69.292605,51.607717,0,giriulla,Kurunegala
2021-03-01,0.000000,28.091667,67.541667,11.100000,1012.287500,33.900000,2.030000,ERA5,GloFAS v4 consolidated,0.200000,0.200000,47.947214,8.797654,69.648094,36.510264,0,giriulla,Kurunegala
2021-03-02,0.000000,28.020833,56.958333,10.200000,1011.154167,34.700000,2.030000,ERA5,GloFAS v4 consolidated,0.200000,0.200000,47.947214,8.797654,84.750733,27.272727,0,giriulla,Kurunegala
2021-03-03,0.200000,28.100000,63.708333,11.800000,1010.666667,34.300000,2.030000,ERA5,GloFAS v4 consolidated,0.200000,0.400000,47.947214,8.797654,77.419355,43.841642,0,giriulla,Kurunegala
2021-03-04,0.000000,28.525000,65.291667,13.300000,1010.616667,33.900000,2.030000,ERA5,GloFAS v4 consolidated,0.200000,0.400000,47.947214,8.797654,69.648094,63.636364,0,giriulla,Kurunegala
2021-03-05,0.000000,29.266667,58.333333,10.200000,1011.845833,34.200000,2.000000,ERA5,GloFAS v4 consolidated,0.200000,0.400000,41.788856,8.797654,75.659824,27.272727,0,giriulla,Kurunegala
2021-03-06,0.700000,28.133333,68.750000,7.400000,1012.000000,32.800000,2.000000,ERA5,GloFAS v4 consolidated,0.700000,1.100000,41.788856,15.542522,38.563050,3.958944,0,giriulla,Kurunegala
2021-03-07,4.400000,27.754167,74.500000,13.100000,1011.054167,33.200000,2.000000,ERA5,GloFAS v4 consolidated,5.100000,5.300000,41.788856,57.331378,48.680352,61.730205,0,giriulla,Kurunegala
2021-03-08,12.400000,26.820833,82.541667,8.400000,1011.262500,33.000000,2.000000,ERA5,GloFAS v4 consolidated,17.500000,17.700000,41.788856,91.055718,43.695015,7.331378,0,giriulla,Kurunegala
2021-03-09,0.000000,27.679167,76.291667,11.800000,1011.650000,33.200000,2.000000,ERA5,GloFAS v4 consolidated,16.800000,17.700000,41.788856,90.469208,48.680352,43.841642,0,giriulla,Kurunegala
2021-03-10,17.300000,26.195833,82.166667,7.200000,1012.112500,32.700000,2.030000,ERA5,GloFAS v4 consolidated,29.700000,34.800000,47.947214,97.800587,35.483871,3.225806,1,giriulla,Kurunegala
2021-03-11,25.200000,25.745833,84.791667,9.200000,1012.404167,30.300000,2.220000,ERA5,GloFAS v4 consolidated,42.500000,60.000000,87.976540,99.266862,3.372434,14.662757,2,giriulla,Kurunegala
2021-03-12,1.200000,27.933333,74.833333,9.700000,1012.325000,32.600000,2.340000,ERA5,GloFAS v4 consolidated,43.700000,61.200000,96.041056,99.560117,32.991202,20.381232,2,giriulla,Kurunegala
2021-03-13,0.100000,28.362500,72.541667,8.200000,1011.333333,33.800000,2.220000,ERA5,GloFAS v4 consolidated,26.500000,60.600000,87.976540,96.920821,66.862170,6.158358,1,giriulla,Kurunegala
2021-03-14,0.000000,28.004167,72.958333,13.300000,1010.141667,32.500000,2.130000,ERA5,GloFAS v4 consolidated,1.300000,56.200000,67.302053,29.032258,30.791789,63.636364,0,giriulla,Kurunegala
2021-03-15,0.000000,28.537500,67.458333,10.200000,1009.654167,34.100000,2.030000,ERA5,GloFAS v4 consolidated,0.100000,43.800000,47.947214,6.304985,73.607038,27.272727,0,giriulla,Kurunegala
2021-03-16,0.700000,28.245833,72.291667,7.100000,1009.825000,33.500000,2.000000,ERA5,GloFAS v4 consolidated,0.700000,44.500000,41.788856,15.542522,56.598240,2.639296,0,giriulla,Kurunegala
2021-03-17,0.200000,28.208333,74.250000,5.400000,1009.304167,32.400000,2.000000,ERA5,GloFAS v4 consolidated,0.900000,27.400000,41.788856,21.114370,28.739003,0.439883,0,giriulla,Kurunegala
2021-03-18,0.100000,27.925000,74.166667,9.000000,1009.637500,32.600000,2.000000,ERA5,GloFAS v4 consolidated,1.000000,2.300000,41.788856,23.607038,32.991202,12.170088,0,giriulla,Kurunegala
2021-03-19,1.100000,27.520833,75.375000,9.300000,1009.620833,30.800000,1.970000,ERA5,GloFAS v4 consolidated,1.400000,2.200000,34.604106,30.498534,6.158358,15.982405,0,giriulla,Kurunegala
2021-03-20,1.900000,26.895833,84.625000,10.500000,1008.958333,30.100000,1.970000,ERA5,GloFAS v4 consolidated,3.100000,4.000000,34.604106,45.161290,2.346041,30.351906,0,giriulla,Kurunegala
2021-03-21,8.700000,26.437500,85.208333,13.800000,1008.804167,30.700000,2.030000,ERA5,GloFAS v4 consolidated,11.700000,12.700000,47.947214,82.551320,4.838710,68.035191,0,giriulla,Kurunegala
2021-03-22,2.100000,27.495833,80.458333,9.400000,1009.925000,32.100000,2.060000,ERA5,GloFAS v4 consolidated,12.700000,14.800000,53.519062,84.310850,22.873900,17.008798,0,giriulla,Kurunegala
2021-03-23,8.100000,27.716667,79.875000,10.100000,1010.275000,33.000000,2.030000,ERA5,GloFAS v4 consolidated,18.900000,22.200000,47.947214,92.521994,43.695015,25.659824,0,giriulla,Kurunegala
2021-03-24,13.900000,27.120833,81.416667,10.100000,1009.629167,31.300000,2.030000,ERA5,GloFAS v4 consolidated,24.100000,35.900000,47.947214,96.334311,10.850440,25.659824,1,giriulla,Kurunegala
2021-03-25,4.800000,26.358333,84.000000,6.900000,1009.104167,28.900000,2.030000,ERA5,GloFAS v4 consolidated,26.800000,40.600000,47.947214,97.214076,0.733138,2.199413,1,giriulla,Kurunegala
2021-03-26,18.700000,27.529167,81.666667,6.400000,1008.616667,34.100000,2.030000,ERA5,GloFAS v4 consolidated,37.400000,58.200000,47.947214,98.387097,73.607038,1.759531,1,giriulla,Kurunegala
2021-03-27,15.900000,27.520833,79.625000,9.000000,1009.129167,32.400000,2.090000,ERA5,GloFAS v4 consolidated,39.400000,72.200000,59.237537,98.680352,28.739003,12.170088,1,giriulla,Kurunegala
2021-03-28,22.800000,25.587500,86.125000,10.400000,1009.283333,30.000000,2.220000,ERA5,GloFAS v4 consolidated,57.400000,86.300000,87.976540,99.853372,1.759531,29.178886,2,giriulla,Kurunegala
2021-03-29,1.500000,26.462500,81.541667,10.800000,1009.750000,30.800000,2.440000,ERA5,GloFAS v4 consolidated,40.200000,85.700000,98.387097,98.973607,6.158358,33.577713,1,giriulla,Kurunegala
2021-03-30,0.000000,27.500000,80.875000,9.300000,1007.800000,31.100000,2.370000,ERA5,GloFAS v4 consolidated,24.300000,77.600000,97.067449,96.627566,8.797654,15.982405,1,giriulla,Kurunegala
2021-03-31,0.100000,28.154167,81.625000,14.200000,1007.379167,31.300000,2.220000,ERA5,GloFAS v4 consolidated,1.600000,63.800000,87.976540,33.137830,10.850440,73.460411,0,giriulla,Kurunegala
2021-04-01,0.200000,28.329167,79.708333,16.900000,1008.170833,30.900000,2.090000,ERA5,GloFAS v4 consolidated,0.300000,59.200000,77.575758,2.272727,13.333333,97.121212,1,giriulla,Kurunegala
2021-04-02,1.100000,28.158333,82.583333,18.200000,1008.054167,30.800000,2.030000,ERA5,GloFAS v4 consolidated,1.400000,41.600000,71.515152,4.090909,10.909091,98.939394,1,giriulla,Kurunegala
2021-04-03,0.000000,27.741667,79.916667,18.900000,1008.991667,31.100000,2.000000,ERA5,GloFAS v4 consolidated,1.300000,25.700000,69.545455,3.636364,17.575758,99.545455,2,giriulla,Kurunegala
2021-04-04,0.000000,27.333333,78.958333,13.500000,1009.266667,31.100000,1.970000,ERA5,GloFAS v4 consolidated,1.100000,2.900000,67.878788,3.030303,17.575758,74.545455,0,giriulla,Kurunegala
2021-04-05,0.100000,28.245833,82.500000,11.100000,1008.758333,31.800000,1.970000,ERA5,GloFAS v4 consolidated,0.100000,1.500000,67.878788,1.666667,42.424242,36.666667,0,giriulla,Kurunegala
2021-04-06,0.800000,28.579167,77.625000,11.400000,1009.766667,33.200000,1.940000,ERA5,GloFAS v4 consolidated,0.900000,2.300000,65.606061,2.575758,82.878788,42.272727,0,giriulla,Kurunegala
2021-04-07,2.100000,27.395833,79.666667,12.400000,1010.787500,32.000000,1.940000,ERA5,GloFAS v4 consolidated,3.000000,4.300000,65.606061,8.484848,49.545455,59.848485,0,giriulla,Kurunegala
2021-04-08,0.900000,27.425000,81.291667,10.800000,1009.679167,31.500000,1.940000,ERA5,GloFAS v4 consolidated,3.800000,5.000000,65.606061,13.181818,30.000000,33.484848,0,giriulla,Kurunegala
2021-04-09,1.000000,27.716667,78.916667,11.600000,1009.254167,31.700000,1.620000,ERA5,GloFAS v4 consolidated,4.000000,4.900000,39.696970,15.303030,39.242424,46.363636,0,giriulla,Kurunegala
2021-04-10,0.300000,27.716667,76.750000,9.400000,1010.570833,32.600000,1.500000,ERA5,GloFAS v4 consolidated,2.200000,5.200000,24.545455,5.303030,66.515152,14.242424,0,giriulla,Kurunegala
2021-04-11,5.600000,27.116667,80.500000,6.700000,1011.629167,30.800000,1.500000,ERA5,GloFAS v4 consolidated,6.900000,10.800000,24.545455,37.272727,10.909091,1.363636,0,giriulla,Kurunegala
2021-04-12,6.700000,27.050000,82.375000,10.900000,1011.758333,31.400000,1.620000,ERA5,GloFAS v4 consolidated,12.600000,17.400000,39.696970,61.060606,25.757576,34.696970,0,giriulla,Kurunegala
2021-04-13,12.900000,27.187500,81.833333,9.400000,1011.454167,31.400000,2.000000,ERA5,GloFAS v4 consolidated,25.200000,29.500000,69.545455,83.181818,25.757576,14.242424,0,giriulla,Kurunegala
2021-04-14,7.800000,26.891667,82.333333,10.400000,1011.066667,31.500000,2.250000,ERA5,GloFAS v4 consolidated,27.400000,35.200000,87.878788,85.000000,30.000000,27.272727,0,giriulla,Kurunegala
2021-04-15,19.900000,26.820833,84.875000,11.600000,1010.641667,31.200000,2.400000,ERA5,GloFAS v4 consolidated,40.600000,54.200000,91.818182,92.878788,19.696970,46.363636,0,giriulla,Kurunegala
2021-04-16,12.600000,27.104167,82.291667,11.600000,1010.945833,31.300000,2.720000,ERA5,GloFAS v4 consolidated,40.300000,65.800000,95.606061,92.575758,22.121212,46.363636,1,giriulla,Kurunegala
2021-04-17,4.700000,27.629167,83.541667,11.600000,1011.545833,30.900000,2.780000,ERA5,GloFAS v4 consolidated,37.200000,70.200000,96.212121,91.363636,13.333333,46.363636,1,giriulla,Kurunegala
2021-04-18,2.700000,27.187500,84.583333,16.500000,1012.445833,31.000000,2.660000,ERA5,GloFAS v4 consolidated,20.000000,67.300000,95.303030,77.121212,15.606061,95.151515,1,giriulla,Kurunegala
2021-04-19,1.800000,28.133333,81.666667,15.000000,1010.637500,31.500000,2.400000,ERA5,GloFAS v4 consolidated,9.200000,62.400000,91.818182,49.545455,30.000000,88.181818,0,giriulla,Kurunegala
2021-04-20,2.900000,27.766667,83.625000,14.700000,1009.820833,31.300000,2.250000,ERA5,GloFAS v4 consolidated,7.400000,52.400000,87.878788,42.878788,22.121212,86.212121,0,giriulla,Kurunegala
2021-04-21,3.100000,27.429167,84.291667,13.400000,1011.150000,30.400000,2.180000,ERA5,GloFAS v4 consolidated,7.800000,47.700000,85.757576,45.757576,5.606061,73.333333,0,giriulla,Kurunegala
2021-04-22,2.000000,28.062500,82.000000,12.500000,1011.120833,31.900000,2.160000,ERA5,GloFAS v4 consolidated,8.000000,29.800000,83.636364,46.818182,45.909091,61.363636,0,giriulla,Kurunegala
2021-04-23,2.400000,27.191667,84.875000,14.500000,1010.654167,30.100000,2.060000,ERA5,GloFAS v4 consolidated,7.500000,19.600000,74.848485,43.787879,2.727273,83.484848,0,giriulla,Kurunegala
2021-04-24,2.500000,27.562500,84.083333,12.300000,1009.783333,31.300000,1.970000,ERA5,GloFAS v4 consolidated,6.900000,17.400000,67.878788,37.272727,22.121212,57.727273,0,giriulla,Kurunegala
2021-04-25,2.200000,27.879167,83.250000,10.500000,1009.595833,31.700000,1.880000,ERA5,GloFAS v4 consolidated,7.100000,16.900000,60.909091,39.696970,39.242424,28.787879,0,giriulla,Kurunegala
2021-04-26,1.000000,28.466667,79.875000,11.300000,1009.566667,32.000000,1.810000,ERA5,GloFAS v4 consolidated,5.700000,16.100000,54.545455,26.818182,49.545455,40.757576,0,giriulla,Kurunegala
2021-04-27,0.600000,28.608333,79.708333,13.600000,1010.266667,31.800000,1.720000,ERA5,GloFAS v4 consolidated,3.800000,13.800000,45.454545,13.181818,42.424242,75.909091,0,giriulla,Kurunegala
2021-04-28,1.500000,28.095833,82.875000,15.000000,1010.825000,31.400000,1.650000,ERA5,GloFAS v4 consolidated,3.100000,12.200000,42.121212,9.696970,25.757576,88.181818,0,giriulla,Kurunegala
2021-04-29,1.000000,28.304167,82.500000,14.000000,1009.916667,31.300000,1.810000,ERA5,GloFAS v4 consolidated,3.100000,11.200000,54.545455,9.696970,22.121212,78.787879,0,giriulla,Kurunegala
2021-04-30,3.200000,27.375000,84.458333,9.800000,1008.945833,31.600000,1.840000,ERA5,GloFAS v4 consolidated,5.700000,12.000000,58.484848,26.818182,34.696970,20.757576,0,giriulla,Kurunegala
2021-05-01,4.300000,27.629167,83.625000,12.200000,1009.133333,30.900000,1.880000,ERA5,GloFAS v4 consolidated,8.500000,13.800000,26.246334,18.475073,61.730205,20.234604,0,giriulla,Kurunegala
2021-05-02,7.400000,27.729167,82.291667,8.300000,1008.833333,31.800000,2.030000,ERA5,GloFAS v4 consolidated,14.900000,19.000000,34.164223,38.269795,87.536657,3.519062,0,giriulla,Kurunegala
2021-05-03,78.100000,26.416667,86.666667,9.100000,1008.925000,30.500000,27.970000,ERA5,GloFAS v4 consolidated,89.800000,96.100000,97.214076,96.627566,49.413490,6.598240,1,giriulla,Kurunegala
2021-05-04,5.200000,26.458333,85.000000,8.100000,1008.600000,30.700000,22.440000,ERA5,GloFAS v4 consolidated,90.700000,100.700000,95.454545,96.920821,55.718475,2.199413,1,giriulla,Kurunegala
2021-05-05,2.300000,27.687500,81.541667,6.300000,1008.275000,31.500000,16.060000,ERA5,GloFAS v4 consolidated,85.600000,101.500000,89.589443,94.574780,79.325513,0.146628,0,giriulla,Kurunegala
2021-05-06,4.000000,27.008333,84.416667,9.200000,1009.275000,31.500000,12.340000,ERA5,GloFAS v4 consolidated,11.500000,104.500000,86.656891,29.178886,79.325513,7.038123,0,giriulla,Kurunegala
2021-05-07,11.900000,26.829167,85.250000,8.300000,1009.733333,30.900000,10.220000,ERA5,GloFAS v4 consolidated,18.200000,113.200000,80.205279,45.747801,61.730205,3.519062,0,giriulla,Kurunegala
2021-05-08,7.900000,27.650000,82.791667,8.600000,1008.512500,32.800000,9.210000,ERA5,GloFAS v4 consolidated,23.800000,116.800000,78.299120,53.372434,99.560117,4.692082,2,giriulla,Kurunegala
2021-05-09,20.600000,27.125000,86.875000,8.100000,1007.929167,31.500000,10.510000,ERA5,GloFAS v4 consolidated,40.400000,130.000000,81.524927,73.753666,79.325513,2.199413,0,giriulla,Kurunegala
2021-05-10,18.800000,27.162500,87.541667,11.600000,1008.354167,30.000000,11.250000,ERA5,GloFAS v4 consolidated,47.300000,70.700000,85.043988,81.085044,35.630499,16.129032,0,giriulla,Kurunegala
2021-05-11,8.600000,27.991667,83.583333,12.700000,1008.570833,31.000000,10.910000,ERA5,GloFAS v4 consolidated,48.000000,74.100000,84.017595,81.964809,64.956012,23.607038,0,giriulla,Kurunegala
2021-05-12,45.100000,26.870833,89.541667,14.000000,1007.779167,29.900000,16.300000,ERA5,GloFAS v4 consolidated,72.500000,116.900000,90.322581,92.521994,33.137830,33.431085,0,giriulla,Kurunegala
2021-05-13,35.900000,26.241667,91.375000,16.200000,1007.770833,28.500000,18.860000,ERA5,GloFAS v4 consolidated,89.600000,148.800000,93.695015,96.334311,10.557185,49.120235,1,giriulla,Kurunegala
2021-05-14,6.400000,26.920833,86.083333,15.200000,1007.862500,30.200000,18.450000,ERA5,GloFAS v4 consolidated,87.400000,143.300000,92.815249,95.454545,41.642229,40.615836,1,giriulla,Kurunegala
2021-05-15,2.800000,27.737500,83.500000,11.200000,1007.383333,30.200000,16.700000,ERA5,GloFAS v4 consolidated,45.100000,138.200000,90.762463,79.032258,41.642229,14.662757,0,giriulla,Kurunegala
2021-05-16,1.500000,27.779167,86.416667,13.900000,1008.200000,31.200000,14.920000,ERA5,GloFAS v4 consolidated,10.700000,119.100000,88.416422,26.246334,71.407625,32.111437,0,giriulla,Kurunegala
2021-05-17,0.600000,28.475000,81.375000,12.400000,1008.645833,32.000000,13.550000,ERA5,GloFAS v4 consolidated,4.900000,100.900000,87.243402,6.304985,92.228739,21.700880,0,giriulla,Kurunegala
2021-05-18,0.700000,28.695833,81.875000,11.300000,1008.745833,31.900000,12.370000,ERA5,GloFAS v4 consolidated,2.800000,93.000000,86.950147,2.199413,90.322581,15.249267,0,giriulla,Kurunegala
2021-05-19,2.900000,27.608333,85.833333,15.000000,1008.737500,30.400000,11.420000,ERA5,GloFAS v4 consolidated,4.200000,50.800000,85.777126,4.692082,46.774194,39.589443,0,giriulla,Kurunegala
2021-05-20,12.800000,26.566667,89.166667,15.600000,1009.537500,29.900000,10.750000,ERA5,GloFAS v4 consolidated,16.400000,27.700000,83.137830,41.495601,33.137830,45.014663,0,giriulla,Kurunegala
2021-05-21,7.300000,25.829167,91.916667,15.800000,1009.987500,28.500000,10.670000,ERA5,GloFAS v4 consolidated,23.000000,28.600000,82.551320,52.052786,10.557185,46.627566,0,giriulla,Kurunegala
2021-05-22,14.200000,26.891667,89.458333,18.600000,1009.208333,29.000000,10.320000,ERA5,GloFAS v4 consolidated,34.300000,40.000000,80.645161,65.835777,17.302053,73.020528,0,giriulla,Kurunegala
2021-05-23,10.900000,26.316667,91.708333,17.800000,1009.558333,28.000000,10.510000,ERA5,GloFAS v4 consolidated,32.400000,49.400000,81.524927,63.782991,6.158358,66.422287,0,giriulla,Kurunegala
2021-05-24,31.200000,26.645833,90.750000,18.200000,1009.762500,28.600000,10.990000,ERA5,GloFAS v4 consolidated,56.300000,80.000000,84.310850,86.803519,12.170088,69.941349,0,giriulla,Kurunegala
2021-05-25,43.800000,26.129167,89.625000,27.400000,1009.916667,26.800000,17.030000,ERA5,GloFAS v4 consolidated,85.900000,123.100000,91.055718,94.868035,1.906158,98.680352,1,giriulla,Kurunegala
2021-05-26,11.600000,26.658333,84.541667,25.700000,1009.445833,28.800000,19.140000,ERA5,GloFAS v4 consolidated,86.600000,131.800000,94.281525,95.161290,14.369501,97.800587,1,giriulla,Kurunegala
2021-05-27,6.000000,27.500000,83.125000,23.500000,1008.820833,29.400000,18.590000,ERA5,GloFAS v4 consolidated,61.400000,125.000000,93.108504,89.882698,24.486804,95.747801,1,giriulla,Kurunegala
2021-05-28,4.000000,27.887500,83.958333,20.500000,1009.191667,30.300000,17.450000,ERA5,GloFAS v4 consolidated,21.600000,121.700000,91.935484,50.879765,44.428152,85.043988,0,giriulla,Kurunegala
2021-05-29,2.500000,27.750000,85.291667,19.400000,1009.825000,29.800000,16.260000,ERA5,GloFAS v4 consolidated,12.500000,110.000000,89.882698,32.404692,31.378299,80.058651,0,giriulla,Kurunegala
2021-05-30,2.400000,27.904167,83.666667,21.000000,1009.187500,30.200000,15.140000,ERA5,GloFAS v4 consolidated,8.900000,101.500000,88.709677,20.381232,41.642229,87.390029,0,giriulla,Kurunegala
2021-05-31,4.900000,27.850000,84.000000,22.400000,1008.454167,30.200000,14.240000,ERA5,GloFAS v4 consolidated,9.800000,75.200000,88.123167,23.900293,41.642229,92.961877,0,giriulla,Kurunegala
2021-06-01,1.500000,27.695833,83.500000,15.500000,1008.612500,30.200000,13.550000,ERA5,GloFAS v4 consolidated,8.800000,32.900000,91.969697,8.787879,80.757576,11.969697,0,giriulla,Kurunegala
